"uri","title","popularity","base_popularity","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","n_artists","n_genres","followers"
"0C9rBeWAsPhmBeaYKZLN5m","Figli Delle Stelle",6.33386607851807,46,0.677,0.778,0,-10.157,1,0.0668,0.526,1.54e-05,0.206,0.73,108.471,275480,4,1,1,16227
"0CAfXk7DXMnon4gLudAp7J","Low (feat. T-Pain)",4.88244549921522,81.5,0.918,0.609,10,-5.64,0,0.0791,0.0928,0,0.139,0.304,128.008,231400,4,2,2,8358864
"0CB34G0B8wPOtiyb0hvMZ0","Tadan (feat. Dani Faiv & Ketama126)",1.82756365597974,61.66666667,0.609,0.836,1,-3.519,1,0.102,0.143,0,0.145,0.305,164.168,150267,4,3,1,325719
"0CDPva61kV2Ht9x3XtBljg","ISTINTO",3.70601565586601,72,0.447,0.727,6,-5.72,1,0.103,0.267,0,0.12,0.272,168.503,148013,3,1,1,376907
"0COmugdfmCITil997mvPHd","La follia non ha età RMX (feat. Dani Faiv)",3.35918516072493,59,0.798,0.7,2,-5.915,1,0.395,0.0287,0,0.0248,0.882,101.882,170588,4,3,2,325719
"0COqiPhxzoWICwFCS4eZcp","Bring Me To Life",3.09853819087485,75,0.331,0.943,4,-3.188,0,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,235893,4,1,1,3278238
"0CcRvcPdgK842Lbea3B7GB","Family (feat. Bebe Rexha, Ty Dolla $ign & A Boogie Wit da Hoodie) - David Guetta Downtempo Dance Remix",2.04649199148095,87,0.661,0.704,8,-6.082,0,0.0464,0.334,0,0.0801,0.477,92.952,198710,4,4,3,23636789
"0CjTQ01ADXx3BMO07LxpKx","SPLASH (feat. Enzo Dong)",2.24155205389415,62,0.727,0.512,8,-11.92,1,0.0516,0.0964,0,0.268,0.46,100.001,172800,4,3,2,270238
"0Cnb8XdGDMHAmIRBUJMkIS","Where The Lights Are Low",5.49121750162171,68.33333333,0.759,0.807,8,-5.812,0,0.122,0.448,0,0.105,0.62,123.904,136996,4,3,2,1160608
"0Cr3j6qhDItBeFbAzdXtN2","VCR",3.35768930786169,70,0.755,0.482,0,-12.729,1,0.03,0.891,0.818,0.1,0.48,109.354,177093,4,1,1,3791029
"0Cy7wt6IlRfBPHXXjmZbcP","Love Me Like You Do",4.22674333961157,82,0.489,0.597,5,-6.633,0,0.0292,0.27,0,0.105,0.324,95.012,253520,4,1,1,10322308
"0D0LXQpniOCGixgKP40VZ5","Sangue Nero",1.13196552464918,48.5,0.412,0.593,7,-7.448,0,0.0348,0.747,0,0.388,0.585,98.424,130976,4,2,1,6445
"0DCLd1GJKAsESFs6yQ3TjW","Flop (feat. Leon Faun)",3.3654651704521,62.5,0.692,0.726,3,-5.779,0,0.113,0.00284,9.38e-05,0.182,0.579,104.173,132034,4,2,1,873064
"0DHxikaj0fk6gKkOwd2sMo","Bye Bye",2.1654139009309,57.5,0.712,0.723,5,-2.633,1,0.235,0.0151,0,0.165,0.683,129.726,138000,4,2,2,106158
"0DILU9jjSTnCv1dcbUH3ib","Sick and Tired (ft. Machine Gun Kelly and Travis Barker)",2.25890593173467,82.66666667,0.748,0.492,11,-8.584,1,0.0498,0.151,0,0.146,0.483,145.097,144000,4,3,2,4243896
"0DQZrj3O7uE7wLtCooUtQz","Quattro amici - 2021 Remaster",4.6087684553712,52,0.719,0.495,7,-8.704,1,0.0492,0.187,6.68e-05,0.0508,0.777,154.094,294674,4,1,1,127763
"0DRKnh0BloxJHyhXkfbiX8","Assenzio (feat. Stash & Levante)",3.75272034564655,57.75,0.554,0.64,0,-7.587,1,0.187,0.341,0,0.108,0.641,160.009,250533,4,4,3,1913648
"0Dho96aJIZ5LJZXyPllbWA","Best Day Of My Life",3.25471042461441,71,0.675,0.894,2,-2.442,1,0.0355,0.0599,0.000452,0.0484,0.537,100.01,194187,4,1,1,1296812
"0Di4xlEas5KZ4pF52Vb2tG","Head Up",3.40483812443153,76,0.596,0.638,9,-5.849,1,0.0557,0.00494,1.4e-05,0.138,0.269,144.871,169978,4,1,1,984519
"0DmAvNCAK08oCi7miSZUIY","Lasting Lover",3.40592672608534,80,0.676,0.786,1,-4.529,1,0.0478,0.197,0,0.0943,0.483,125.983,218359,4,2,2,9118766
"0DuWDLjriRPjDRoPgaCslY","Love In The Dark",3.96583060623975,96,0.331,0.341,9,-6.057,0,0.0309,0.528,0,0.109,0.152,109.821,285935,4,1,1,32617041
"0E4Y1XIbs8GrAT1YqVy6dq","Afterglow",2.37556393250455,97,0.641,0.324,11,-5.851,1,0.0299,0.698,0,0.328,0.273,110.184,185487,4,1,1,90231430
"0E5bmLyxyiHsmc82D5gsiY","Phi",1.79721750510781,73,0.896,0.523,1,-6.858,1,0.256,0.0328,0.0243,0.123,0.0662,100.008,174000,4,1,1,629141
"0EAZ4HVIRdghAqMKQnF37m","GREVE (feat. MadMan)",3.13393695808833,65.2,0.86,0.89,2,-2.683,1,0.229,0.00436,3.59e-06,0.0283,0.863,120.034,145973,4,5,3,1531151
"0ECjuTZzoNxv8hRSYS05AX","Mon Frère",2.1983686891028,38,0.71,0.833,6,-5.083,1,0.192,0.0891,0,0.119,0.686,93.083,171020,4,1,1,533
"0EINWVcF2RSNeDMKohUdjF","Quattro cani",2.10585057315834,59,0.654,0.149,7,-18.142,1,0.0488,0.897,0.000275,0.101,0.475,118.278,196240,4,1,1,543384
"0EXgE4xs7exTMKFT7hYXVd","Right Now",1.76314128344686,65,0.689,0.864,7,-3.273,1,0.0451,0.0417,0,0.0801,0.802,99.016,190106,4,1,1,22175
"0EfhJLGrlSW4oqZFECvlmU","Cadiamo insieme",5.06763105173344,52,0.513,0.602,2,-7.152,1,0.421,0.42,0,0.142,0.489,98.301,162245,4,1,1,89666
"0EhpEsp4L0oRGM0vmeaN5e","UN DIA (ONE DAY) (Feat. Tainy)",2.89557889107102,93,0.571,0.693,6,-8.234,0,0.0545,0.00536,0,0.173,0.393,168.169,232253,4,4,2,41532395
"0EmYZZ8OqeALedVhijSjsg","CROWN",1.02201038857864,81,0.623,0.8,5,-5.819,1,0.0424,0.0497,0,0.0619,0.58,110.979,230707,4,1,1,5265446
"0EpOBGfsrKR7AWXRFmYOAJ","C'est la vie (feat. Jamil)",3.97279597035935,49,0.623,0.807,1,-3.184,0,0.187,0.0702,0,0.0637,0.395,141.406,197716,4,2,1,212850
"0EsCBNDYrjAeqsAzfzmzNQ","R",0.516973463681858,26,0.324,0.789,3,-4.803,1,0.0362,0.0263,0.0118,0.326,0.342,88.312,145333,4,1,1,969
"0F13K9dwYH2zpTWiR8d628","Go2DaMoon (feat. Kanye West)",1.38144058050682,92,0.693,0.434,4,-8.786,0,0.385,0.204,0,0.277,0.542,147.066,119738,4,2,2,16004182
"0F5DJA5gUkR9YSPIP1lCl2","ACIIID - Kryder x Benny Benassi Remix",3.90160222254809,61.66666667,0.593,0.96,10,-4.896,0,0.07,0.0431,0.766,0.245,0.448,126.998,172913,4,3,1,490694
"0F5qTnLuc8gDVodPoRUCOc","Zeta reticoli",5.42697458857214,37,0.753,0.775,9,-7.271,1,0.0574,0.138,0.00227,0.665,0.166,125.172,292757,4,1,1,34813
"0FDzzruyVECATHXKHFs9eJ","A Sky Full of Stars",2.63276831809427,93,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,267867,4,1,1,33384131
"0FH9aQgvmlk67I2x0kXWLW","Détail",0.921595364548971,60,0.774,0.618,10,-9.098,1,0.0667,0.54,0,0.114,0.751,89.975,228480,4,2,2,53928
"0FJUY6StrBltgLCSMuSAS4","Indelebile",4.68674824160327,60,0.511,0.732,10,-6.147,1,0.107,0.0525,0,0.112,0.4,81.711,168508,4,2,2,267436
"0FNRyMufs8Ox03TtaoyCjH","Se Piovesse Il Tuo Nome",3.27556969317777,68,0.561,0.712,1,-3.204,0,0.0292,0.326,1.63e-05,0.101,0.2,81.958,202533,4,1,1,918575
"0FZ4Dmg8jJJAPJnvBIzD9z","ZEZE (feat. Travis Scott & Offset)",2.58540788065107,86.66666667,0.861,0.603,8,-5.788,0,0.176,0.0521,0,0.0924,0.504,98.043,228760,4,3,2,19394352
"0FZboca76fFyI7GCdkV9WR","U",1.0181866433114,27.5,0.59,0.716,10,-10.636,0,0.0365,0.611,0.833,0.102,0.0408,124.999,368639,4,2,1,852
"0FZmAvivvifvtN3pZScbw1","Drunk in Love Remix (feat. Jay-Z & Kanye West)",1.64819793055181,89.66666667,0.514,0.763,10,-3.58,0,0.052,0.161,0,0.118,0.474,139.748,395987,4,3,3,29904174
"0FfX0nofboxZjP0diT1eFv","I’ll Make It Up To You",2.35504109286079,92,0.328,0.674,7,-7.488,1,0.105,0.00767,0.0398,0.29,0.129,177.007,262600,3,1,1,37486645
"0FhpzL0BoqEYsT6k2Wb9AV","Svegliarsi la mattina",2.50919543334281,54,0.634,0.471,2,-9.35,1,0.0423,0.181,0.000458,0.0737,0.607,171.97,223053,4,1,1,224888
"0Fs9cdPDhptWEDJmiCbkEW","She Knows (feat. Amber Coffman & Cults)",3.4459090511053,78,0.766,0.74,1,-10.363,1,0.0807,0.0193,0.0784,0.229,0.183,118.008,296520,4,3,2,15414928
"0FuXrVBkBEn7WmPm8rT4GV","Have Yourself a Merry Little Christmas (feat. Esperanza Spalding)",3.29764993529959,73,0.309,0.513,10,-8.887,1,0.0312,0.645,0,0.392,0.423,144.737,223240,3,2,2,6053993
"0FvYrmmPglHGBKJ3AtZovH","NOI",2.69595135424587,82,0.492,0.518,4,-10.649,0,0.296,0.654,2.6e-05,0.133,0.199,93.944,272004,4,1,1,1518528
"0G822kiTwyjgyLQShbRK92","J",-1.2089816362912,8,0.164,0.212,4,-13.36,1,0.038,0.902,0.928,0.124,0.087,110.567,113333,1,1,1,899
"0G9rMKBc4l9Knfd1Sw1cdi","Buonanotte Amò",1.55600746370717,72,0.73,0.654,5,-6.046,0,0.196,0.474,0,0.097,0.562,97.886,162133,4,1,1,1249093
"0GE024PvxeiXAuK5ZtCEwT","Who Said",5.04496890838582,49,0.662,0.835,10,-5.904,1,0.0324,0.00183,1.08e-05,0.0975,0.792,132.06,225333,4,1,1,47104
"0GNI8K3VATWBABQFAzBAYe","Stay",2.5095285006976,79.5,0.621,0.31,9,-10.164,0,0.0283,0.945,6.12e-05,0.117,0.125,111.893,240707,4,2,1,46444731
"0GONea6G2XdnHWjNZd6zt3","Summer Of '69",4.42982308411528,80,0.508,0.834,2,-6.205,1,0.0386,0.0183,0,0.0732,0.774,139.131,216053,4,1,1,2412759
"0GRmh4ZlobfhvDE9L4CbOs","Off the Wall!",1.67247738464774,86.5,0.834,0.374,1,-10.173,1,0.333,0.123,0,0.134,0.545,140.001,203494,4,2,1,33466773
"0GTPn99cNZRVl2Kv0bcwNI","Us - Acoustic",4.48096399933703,77,0.373,0.249,0,-8.025,1,0.0461,0.871,0,0.0962,0.21,71.552,181709,4,1,1,3531186
"0GaWvzS26hjyY3HGwjJ9YW","Dende",4.25764503936321,69,0.813,0.773,6,-4.542,1,0.045,0.203,6.25e-06,0.116,0.74,140.019,209571,4,1,1,2786536
"0GyXfYRuvG9nt71zF99SER","I'll Be Home for Christmas",1.93148454788362,93,0.252,0.114,7,-14.203,1,0.03,0.938,0.000156,0.155,0.147,82.132,267609,4,1,1,4944547
"0H0jMZIQY74YRIkjgssfsr","No Quiero Amor",2.55665024315482,70.5,0.579,0.72,10,-4.965,0,0.0822,0.241,0.00765,0.101,0.588,104.939,208696,4,2,1,354969
"0H5tubrS0IuLTuqvNDQSiU","SENZA FIATO ཀརྨ (con VENERUS & JOAN THIELE)",3.13288861959516,58.66666667,0.735,0.584,10,-6.643,0,0.0652,0.477,1.18e-05,0.16,0.423,119.055,211506,4,3,2,73230
"0H69IrkN2Y9Df69rzyMscc","C'est la vie",2.27765842642706,67,0.471,0.515,11,-8.207,0,0.0377,0.169,0,0.106,0.555,146.156,193151,4,1,1,751346
"0H83NlbHUaSN3hRqUnN0dT","Soldi in Black (feat. Emis Killa & Pyrex)",3.07075528511745,61.33333333,0.837,0.743,9,-5.558,1,0.265,0.0647,0,0.115,0.439,140.04,165120,4,3,1,1374030
"0HKD13PLq2WicViBBhSrOl","Out Of Reach",4.35468408357489,64,0.51,0.48,11,-6.567,1,0.0452,0.503,0,0.106,0.496,182.862,196987,4,1,1,208825
"0HLhptvI8NozbOHRLNniFz","Family (feat. Bebe Rexha, Ty Dolla $ign & A Boogie Wit da Hoodie)",2.58190817200982,87,0.687,0.717,11,-6.61,1,0.0755,0.0744,0,0.134,0.685,88.063,158995,4,4,3,23636789
"0HZZyqMttMryO3xt3I0jNC","Nyt meitä kutsutaan",-1.18712633538378,24.75,0.216,0.263,1,-17.911,0,0.0431,0.992,0.366,0.168,0.185,82.967,155622,4,4,1,41657
"0HZhYMZOcUzZKSFwPOti6m","Jar of Hearts",3.87758557700402,76,0.349,0.348,3,-6.142,1,0.0316,0.726,0,0.12,0.0886,74.541,246587,4,1,1,3186407
"0Hf4aIJpsN4Os2f0y0VqWl","Feel This Moment (feat. Christina Aguilera)",3.45161882210988,84.5,0.673,0.758,7,-3.632,1,0.158,0.039,0,0.341,0.542,135.956,229507,4,2,2,8974267
"0HgSaG6pYR3Nlt45GQyrKp","Aspettando Il Sole",3.5073459768026,58,0.702,0.395,1,-9.596,0,0.0464,0.162,0.0375,0.137,0.646,88.969,312000,4,2,2,254243
"0HkEbFjHSxa4JkmHFsdQRj","En e Xanax",3.53990220805532,52,0.626,0.592,7,-7.676,1,0.0268,0.492,1e-04,0.0685,0.47,124.933,273573,4,1,1,210520
"0HpKuz1HfXxRzNnUqfwzgF","Piccola stella senza cielo",3.14745290783945,63,0.52,0.722,2,-4.393,1,0.0309,0.658,0,0.123,0.475,115.338,238893,4,1,1,1131619
"0Hw9wc3Fzp62i0argSUkvb","Sol Y Mar",3.82150781900881,64.5,0.83,0.665,6,-5.878,0,0.0501,0.084,0,0.125,0.614,120.033,156146,4,2,2,383505
"0HyDNYQmQ3obfA81D3y9tG","La genesi del tuo colore",5.0830519475441,66,0.527,0.75,6,-5.449,0,0.11,0.0254,0,0.108,0.38,128.006,228984,4,1,1,1619505
"0I1DJdLt9BKOb7GWmWxCjo","Fields Of Gold",3.59659157762055,77,0.651,0.339,2,-11.917,1,0.0246,0.372,0.0141,0.0739,0.32,103.996,222120,4,1,1,2475799
"0I1eFRytp4XRhLCjT6tZm7","I Can't Handle Change",5.60083605864328,70,0.247,0.438,5,-8.478,1,0.0358,0.0447,0.000867,0.111,0.39,185.711,198213,3,1,1,299127
"0I26eEAwEoii0wHuFqwhYO","sw1n6o - feat. Salmo",2.52432591736674,75,0.569,0.828,0,-5.554,0,0.0857,0.122,7.05e-06,0.785,0.786,169.982,184037,4,2,1,2134380
"0I9F3y98FhtVswbvsRDTB5","Complicati",2.291686553902,46,0.732,0.601,6,-6.553,0,0.0896,0.107,0,0.124,0.863,160.028,196789,4,3,3,46837
"0IIDRBbsWJmerQB833BswM","Sesso & Soldi (feat. Taxi B)",5.75338440900272,55.5,0.682,0.555,4,-12.909,0,0.205,0.00057,0.606,0.37,0.305,122.143,177152,4,2,2,63686
"0IKfkRzt3d1FoNla2dKi1J","Magnifico difetto",2.54498893745939,56,0.508,0.521,7,-6.749,1,0.0377,0.411,0,0.104,0.459,81.995,204978,4,1,1,1094139
"0IO30fPJscshuW0cpGtcVi","Freddo (feat. Lil Kvneki)",2.17963938722017,60.5,0.605,0.613,9,-5.532,1,0.0293,0.541,0,0.184,0.507,118.078,166990,4,2,2,257510
"0Ie5uiv54KgCr7P4sYDTHl","Baby It's Cold Outside (duet with Michael Bublé)",2.78176989605127,85.5,0.553,0.476,0,-8.869,1,0.0649,0.647,0,0.281,0.558,113.401,166147,3,2,2,4944547
"0ImOL4s238XPV8d2DKTJ2D","Baby, It's Cold Outside (feat. Kelly Clarkson)",3.18475233759921,86,0.542,0.593,5,-6.311,0,0.0716,0.501,0,0.159,0.507,135.458,218920,3,2,1,8332664
"0IueCAa7AbmICEdmOpByO1","Bohémien",1.32126254507818,73,0.667,0.893,10,-4.356,1,0.0841,0.13,0,0.21,0.672,160.021,193623,4,1,1,655002
"0IxDw5m8XyFBnrCXAppF53","Buongiorno vita",3.28910768450162,72,0.559,0.541,7,-5.451,1,0.0431,0.59,0,0.152,0.48,145.169,190840,4,1,1,2572169
"0J5CWGrGsgdYGcBg3d37h6","Ma quale dieta",2.0464687117164,39,0.754,0.577,0,-14.492,0,0.0463,0.00866,6.67e-06,0.598,0.865,133.077,171480,4,1,1,1422
"0JP9xo3adEtGSdUEISiszL","Moonlight",2.37798260873138,91,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,135090,4,1,1,33466773
"0JYqkTwA4S0MmVwWUJGttS","A Un Passo Dalla Luna",1.8060701008141,71.5,0.757,0.746,10,-6.376,1,0.0457,0.388,0,0.277,0.905,121.975,167313,4,2,2,1249093
"0JbAI4cJve4D9IgKBOITKj","K",1.16324367841469,45,0.44,0.523,0,-14.131,1,0.0289,0.45,0.204,0.0938,0.559,106.446,161733,4,1,1,45119
"0JsfWhQ2STKCqsvKse3Rgj","Come nelle canzoni",1.59799223475706,73,0.537,0.814,7,-5.855,1,0.281,0.252,0,0.117,0.505,175.878,212898,5,1,1,1770059
"0JxlMKdfoQKuB09keMmALe","Caramba",5.03360113258209,71,0.825,0.691,1,-6.121,1,0.2,0.0381,1.13e-06,0.0862,0.536,94.99,183174,4,1,1,201528
"0K585xpwwJFTBWGAiurvqx","Gli Oasis Di Una Volta",2.84072615611283,59,0.524,0.723,7,-5.503,1,0.0351,0.135,0,0.277,0.307,159.8,200559,4,1,1,565909
"0KAiuUOrLTIkzkpfpn9jb9","Drive By",3.34503030936937,78,0.765,0.837,1,-3.113,0,0.032,0.00107,1.06e-05,0.0801,0.721,122.028,195973,4,1,1,3898512
"0KCXtnhLgIuej4Ogljtshz","F",1.12869069062072,43,0.67,0.727,0,-5.031,0,0.0388,0.025,5.29e-05,0.133,0.147,123.818,168871,4,2,2,99670
"0KDfnaFHRKoZ3oPUzy28E2","Sponsor (feat. dutchavelli)",1.78584349138578,74.5,0.762,0.833,0,-5.496,0,0.319,0.229,0,0.28,0.878,139.784,125528,4,2,1,1778304
"0KESzNZCQRzsZV4QRGg4Z2","O",2.67369569110784,16,0.27,0.00285,0,-40.719,0,0.0639,0.995,0.906,0.0695,0.086,125.302,142703,4,1,1,144
"0KKkJNfGyhkQ5aFogxQAPU","That's What I Like",3.2499352352282,93,0.853,0.56,1,-4.961,1,0.0406,0.013,0,0.0944,0.86,134.066,206693,4,1,1,36749529
"0KM2y796j63t5RHhvRUxld","Relax, Take It Easy",3.58546554638743,70,0.694,0.694,6,-8.21,0,0.0328,0.058,0.0126,0.129,0.608,121.876,270000,4,1,1,1189770
"0Kdj7nwaYQmvhxnqZaIQuW","Bezos I",1.49833075841119,78,0.694,0.948,2,-5.307,1,0.0361,0.00936,1.62e-05,0.139,0.705,115.044,58149,4,1,1,1323064
"0KgYcUcrDaUhqooqQReb0F","L'Anima Vola",2.91907420239577,68,0.5,0.655,7,-7.634,1,0.0345,0.0227,0.00206,0.234,0.0875,129.936,243480,4,1,1,918575
"0KoiMHhqKLoL4xM54rcWYY","Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",3.32488493190885,86.75,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500,4,4,1,32177726
"0Kvkx0NcqsdYOhQzYfDuDZ","Fixette - Bonus",2.3552725175654,77,0.866,0.694,1,-5.222,0,0.363,0.168,0,0.0585,0.649,145.041,213594,4,1,1,230153
"0KzAbK6nItSqNh8q70tb0K","Where Is My Mind?",4.4588364556691,73,0.513,0.442,4,-13.529,1,0.0343,0.00731,0.000838,0.0878,0.243,81.201,229227,4,1,1,2068838
"0L439xTbF3KeZL7OAozwqL","Rudolph",2.12535224881506,78,0.251,0.555,9,-6.503,0,0.0332,0.385,0,0.138,0.685,189.976,220413,3,1,1,2339350
"0LL9AQsHR1z1PaCsFL1HOO","Panamera",7.21589656356076,44,0.625,0.575,11,-9.327,0,0.248,0.828,0,0.0983,0.308,120.249,172000,3,1,1,16705
"0LWkaEyQRkF0XAms8Bg1fC","Party Up",3.92988845345646,75,0.51,0.931,11,-3.302,1,0.347,0.0738,0,0.5,0.53,201.936,268867,4,1,1,3019313
"0LayepGwIR4PgqFkBkYmQB","Just Feels Tight",4.33849382228314,70,0.808,0.994,1,-6.329,1,0.0709,0.00157,0.876,0.0684,0.732,127.008,197978,4,1,1,596617
"0LcyAWgNU4vk3Sn1DNtifk","Unica",3.69611897818978,60,0.545,0.709,0,-5.031,1,0.0247,0.229,0,0.0866,0.418,82.39,234600,4,1,1,549368
"0LfMuWu6FKNSDHEoxHu9iK","m12ano - feat. Mara Sattei",1.61500964666557,67.5,0.577,0.514,2,-6.407,1,0.0392,0.0431,3.22e-05,0.0843,0.479,64.822,188427,4,2,1,1531151
"0LgTs0nP7zgSaCMQHGsnEh","Rubini (feat. Elisa)",5.0738216150947,67,0.563,0.592,0,-6.096,1,0.0793,0.658,0,0.127,0.301,135.061,228362,4,2,1,918575
"0LnJabP1BJhnRUOtDKORUN","De Veldà",1.54632994151636,71,0.762,0.5,0,-7.853,1,0.322,0.0644,6.01e-06,0.124,0.609,181.989,171952,4,1,1,218991
"0LpWBNqyyn81WnoILV9mxV","The Passenger (LaLaLa) [feat. MOKABY] - Gabry Ponte Festival Mix",2.4265354338769,67,0.658,0.902,8,-3.604,1,0.0486,0.00028,0.0447,0.174,0.314,129.96,162462,4,4,3,321208
"0M0icuiY8icjkK3Wp9POpA","Tutto quello che ho",0.875818184987944,62,0.67,0.596,7,-10.081,1,0.173,0.4,0,0.0705,0.612,89.797,205500,4,1,1,745998
"0M2YkvoDWKgEvLaCmdH3Gv","Baila Morena - New Spanish Version",3.45290817349976,66,0.694,0.787,5,-5.369,1,0.0413,0.000906,0.00409,0.11,0.613,119.779,246373,4,1,1,710976
"0MJmzxKWmN1e7Wt9NAonI8","Volare",4.98534604272275,52.5,0.661,0.886,1,-2.254,0,0.0632,0.0043,0,0.0693,0.52,149.979,227200,4,2,1,631861
"0MLu1cFYL4ikdRTdasCQT9","M' Manc (con Geolier & Sfera Ebbasta)",1.73711753780727,73.33333333,0.703,0.704,6,-6.117,0,0.0641,0.048,0,0.41,0.725,139.933,180000,4,3,1,4602336
"0MOiv7WTXCqvm89lVCf9C8","Million Voices - Radio Edit",3.05667254830418,62,0.582,0.894,8,-6.298,1,0.041,0.0022,0.0223,0.0664,0.0694,125.946,192867,4,1,1,377696
"0MW5zwGXciXyVdFwQbvBq8","HEARTEATER",1.49063007458049,91,0.78,0.527,9,-4.702,0,0.0296,0.0563,0.000412,0.0437,0.588,99.986,136357,4,1,1,33466773
"0MkjeBb6ZnEXLevEFZeKMc","Golden Nights - Astrality Mix",2.71700641357908,60.5,0.581,0.73,1,-6.172,1,0.0758,0.204,1.39e-05,0.103,0.298,126.101,195707,4,4,4,490694
"0MrDqmqbP0xS9sGedtiuAC","Will you be there when I wake up",1.6341454070856,52,0.187,0.0911,0,-28.802,1,0.0489,0.944,0.921,0.104,0.359,66.282,164125,4,1,1,878
"0MzRAGZ08ejMYriMw29Roz","Nonno Hollywood",2.50191577576391,48,0.622,0.56,7,-5.256,1,0.0562,0.159,0,0.139,0.334,126.031,226987,4,1,1,181638
"0N1pKkjhVwKZWFLF47R1tv","Nuovi Jeans",1.57859610053762,64,0.669,0.451,0,-9.83,1,0.142,0.277,0,0.113,0.263,159.969,209262,4,1,1,153649
"0N258KE4IMjv18ixXQcVgC","Mezza siga",3.22027159980466,53,0.785,0.489,7,-11.172,1,0.292,0.525,0,0.123,0.288,132.902,166015,4,1,1,146822
"0NCgpiamuQYo4Jy6AbT5jV","Louboutin",4.15052076092844,68,0.771,0.611,10,-6.433,0,0.203,0.0317,1.03e-06,0.112,0.479,144.057,240000,4,3,2,285461
"0NTMtAO2BV4tnGvw9EgBVq","Bitch Better Have My Money",2.24439363407437,91,0.781,0.728,1,-4.981,1,0.0621,0.0509,1.94e-06,0.257,0.395,102.99,219306,4,1,1,46444731
"0NZrY7Lc9g6V03hxRpfToV","body bag (feat. YUNGBLUD & Bert McCracken of The Used)",2.92518149686696,70.25,0.575,0.959,1,-2.469,0,0.108,0.000192,0,0.0515,0.642,110.973,170074,4,4,3,4243896
"0NdTUS4UiNYCNn5FgVqKQY","Snap Out Of It",1.51877929976148,87,0.728,0.638,5,-6.455,0,0.0336,0.249,0,0.116,0.872,130.014,193030,4,1,1,13399347
"0NlGoUyOJSuSHmngoibVAs","All I Want",3.36849855392945,75,0.188,0.411,0,-9.733,1,0.0484,0.174,0.153,0.0843,0.159,187.376,305747,3,1,1,2456277
"0NmyHZZMfVBiUSOfDmz9Bf","La ragazza con il cuore di latta",3.96710512216373,66,0.612,0.687,0,-7.093,1,0.182,0.279,0,0.209,0.305,99.939,222101,4,1,1,1619505
"0NwuXciw6eQc4edjwSBnV3","Non Abbiamo Età",5.40922499990562,69,0.372,0.689,6,-4.711,1,0.243,0.0522,0,0.154,0.191,193.259,181661,4,1,1,552430
"0NzH93cjFTrpUrsaWlzA88","D",1.14657415686681,9,0.102,0.0962,2,-15.827,1,0.0498,0.919,0.96,0.105,0.0356,91.52,603851,4,1,1,109
"0O4g4sRSY8SmVu95k5z9mq","HO SPENTO IL CIELO (con TOMMASO PARADISO)",1.38827137014762,69,0.547,0.84,1,-5.441,1,0.134,0.0336,4.78e-06,0.0648,0.444,157.947,232598,4,2,2,991118
"0O7KQqwVlMvptBVJMbzCHv","Quello che le donne non dicono",4.15492498774191,55,0.479,0.322,1,-12.765,1,0.0457,0.538,0,0.126,0.22,78.017,241000,4,1,1,376131
"0OI7AFifLSoGzpb8bdBLLV","Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",2.78829656814253,81.66666667,0.653,0.718,3,-5.232,0,0.213,0.00413,0,0.0537,0.216,82.034,202805,4,3,3,6933696
"0OMRAvrtLWE2TvcXorRiB9","La Gozadera (feat. Marc Anthony)",3.5352701264141,77.5,0.616,0.989,9,-1.698,0,0.0483,0.166,0,0.172,0.902,95.036,203160,4,2,2,6557122
"0OU4v07h5oT26f4zmxzddH","1984",2.8069221845394,77,0.703,0.764,8,-4.532,1,0.29,0.225,0,0.158,0.746,89.818,249613,4,1,1,2134380
"0OelH7xDuz74pBuypCpOpS","No JoJo",4.13434230135212,66,0.759,0.767,9,-8.324,0,0.0405,0.0409,0.0161,0.089,0.953,118.018,197673,4,2,2,201528
"0Oj0nsrBu8YrJdR84VWJV0","Quarantaquattro gatti",3.29951258695519,55,0.591,0.684,0,-5.849,1,0.162,0.648,0,0.0669,0.786,133.802,178307,3,1,1,10718
"0OqqUb8qENZbaltLdr124K","Brutti Sogni",0.683262414767086,80,0.605,0.64,5,-6.171,0,0.11,0.0682,0,0.0946,0.403,122.863,195122,4,1,1,4602336
"0OyHCmkCp2qZJ44ZKB26fX","Si Te Vas/Que Tengo Que Hacer - Original Remix",4.09780263905554,63,0.853,0.689,10,-5.364,0,0.0564,0.0645,2.99e-06,0.0415,0.948,125.01,245067,4,1,1,169115
"0P55M408LsT6E8c7fHrPBa","Questo piccolo grande amore",4.38036584552164,60,0.357,0.238,2,-14.164,1,0.0388,0.631,0,0.366,0.288,109.225,337960,4,1,1,679198
"0PCGfA36HrVPmsBZJ57zOU","Love Is All Around - From ""Four Weddings And A Funeral""",3.70675211859528,63,0.523,0.689,10,-6.58,1,0.027,0.228,0,0.109,0.547,84.09,246240,4,1,1,371480
