artist,popularity,base_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,n_artists,n_genres
0ItmqfCN0IYX9N8LcDHj45,56.5,55,0.6195,0.724,6,-6.154,1,0.10845,0.3405,0,0.0977,0.6455,104.423,157810,4,1,1
0iUhI2Vhpu6Gm7CYNs7KyT,0,43,0.53,0.0155,2.333333333,-35.25633333,1,0.047133333,0.979666667,1,0.094366667,0.124266667,120.0033333,77709.66667,4,1,1
0iWpuF3h43ZtZJxcUp8eti,26,48,0.521,0.946,7,-3.401,1,0.0695,0.0137,0,0.263,0.732,100.035,229453,4,1,1
0jDGMVHb6u6AWANLsNW7fB,0,2,0.673,0.749,5,-9.818,0,0.231,0.725,0,0.185,0.475,99.89,156975,4,1,1
0JDkhL4rjiPNEp92jAgJnS,75,69,0.619,0.603,9,-9.481,1,0.0342,0.712,0,0.0721,0.958,127.433,178933,4,1,1
0jdNdfi4vAuVi7a6cPDFBM,53.8,68.21833333,0.683044444,0.711333333,6.088888889,-6.470133333,0.355555556,0.224033333,0.16546,0,0.191528889,0.496844444,119.5949778,186748.2889,4,2.933333333,1.266666667
0Je74SitssvJg1w4Ra2EK7,81,66,0.565,0.564,2,-10.044,1,0.0292,0.161,0,0.114,0.454,134.355,295533,4,1,1
0jE8JREE3hzVFAOnbBkK0r,10,18,0.326,0.914,2,-5.775,1,0.0538,0.000562,1,0.196,0.907,140.672,241130,4,1,1
0JiM9pPztubs4BdPqaqWn7,54,47,0.7925,0.816,4,-4.9575,0.5,0.1955,0.23155,0,0.3234,0.8045,110.3005,204706.5,4,1,1
0jnsk9HBra6NMjO2oANoPY,78.85714286,80.4047619,0.705428571,0.816714286,3.714285714,-4.544571429,0.571428571,0.055928571,0.033089143,0,0.151685714,0.605428571,122.2727143,223718.5714,4,1.714285714,1.571428571
0jRqFvRKCDryHOgrgFqsKG,77,64,0.663,0.475,1,-8.834,1,0.0417,0.643,0,0.122,0.644,143.175,191027,4,1,1
0JSCWkJNFGt7o4YbYcplQ7,78,70,0.573,0.715,8,-3.293,0,0.0256,0.0444,0,0.0898,0.258,101.699,268717,3,2,2
0jT2eOThoVRjBt35kG86jK,57,60.41666667,0.873,0.5295,7.5,-6.76,1,0.355,0.1901,0,0.1055,0.5235,131.5155,164394.5,4,2.5,1
0JTyCMDiDRxnkcDYhcB93D,49.33333333,46.77777778,0.722666667,0.618666667,1.333333333,-6.086666667,0.333333333,0.1472,0.149233333,0,0.129,0.3257,140.694,198961.6667,3.666666667,1.666666667,1.333333333
0JXiS2FrAg3wQYJHcmZdrc,78.5,83.5,0.624,0.292,2,-12.4425,1,0.0593,0.8955,0,0.319,0.8435,142.7375,155520,4,2,2
0k13RtTxun6lBDH665ZjbI,52,51.5,0.728,0.7145,1,-6.342,0.5,0.17725,0.0331,0,0.165,0.6045,96.9985,175238.5,4,2,2
0k17h0D3J5VfsdmQ1iZtE9,68.57142857,82,0.492,0.324571429,7,-16.89971429,0.571428571,0.058171429,0.264728571,1,0.178257143,0.414571429,111.1515714,313015.2857,3.571428571,1,1
0K2msHnMVql4EAvpJhWukM,54.5,45,0.7005,0.7565,0,-4.8325,1,0.09955,0.2781,0,0.1347,0.7635,151.6135,188211,4,2.5,1
0kbBijEWCi7FWrBpnpOcHd,59.28571429,58.85714286,0.523714286,0.670714286,5.285714286,-6.056285714,0.857142857,0.160571429,0.289357143,0,0.117914286,0.301857143,151.3787143,156984.1429,4,2.142857143,2
0kcOfjhVfDMTS09s9aLmuD,47,51,0.403,0.659,9,-5.556,1,0.0296,0.474,0,0.279,0.34,174.329,234053,4,1,1
0KKUc4amZyvswV2YL6WTar,61,63.33333333,0.728,0.868,2,-5.961,0,0.0503,0.0709,0,0.23,0.669,119.99,194100,4,6,3
0kkxsdcaWmWU2yWAqclDh4,79,65,0.545,0.783,5,-4.261,0,0.0345,0.00489,0,0.132,0.551,174.084,193733,4,1,1
0kObWap02DEg9EAJ3PBxzf,78,68,0.643,0.802,6,-4.92,1,0.0227,0.0299,0,0.0719,0.53,95.99,270333,4,1,1
0KPX4Ucy9dk82uj4GpKesn,76,84.67261905,0.69525,0.70675,3,-4.223,0.25,0.165925,0.20145,0,0.126725,0.7215,147.98975,281883.25,4,6.5,2
0kRAVpQhUUArA8UnYwEdeZ,28,54.5,0.662,0.447,8,-6.48,1,0.0744,0.592,0,0.107,0.623,82.786,258072,4,2,1
0ksX396B3t2Gt8kwr0BJZk,58.33333333,68.57407407,0.739444444,0.600444444,3.888888889,-9.557888889,0.666666667,0.410444444,0.216488889,0,0.200855556,0.628333333,131.6564444,170576.8889,4.111111111,2.333333333,1.777777778
0ku67kXsHimrkHq7AJGvNt,42,40,0.332,0.356,11,-9.775,1,0.0335,0.71,0,0.111,0.101,170.297,263654,4,1,1
0KWiZlhXYmIFnLSELmRctG,43,33,0.671,0.688,10,-5.763,0,0.0325,0.00519,1,0.131,0.184,99.978,192150,4,2,2
0L1f9i3L3fkMNENljDOsjG,58.22222222,69.78675645,0.657,0.674962963,6,-6.868296296,0.407407407,0.2717,0.355255556,0,0.172925926,0.551444444,111.5876296,190390.4074,4,2.333333333,1.407407407
0L8ExT028jH3ddEcZwqJJ5,81.83333333,85,0.5415,0.743666667,5.5,-5.244666667,0.833333333,0.04255,0.045776667,1,0.122933333,0.553333333,98.22866667,278164.5,4,1,1
0lAWpj5szCSwM4rUMHYmrr,71.63636364,85.02272727,0.632090909,0.789318182,4.5,-3.595090909,0.5,0.070731818,0.11669495,0,0.221,0.610045455,125.3749091,194645.4091,4,1.090909091,1.090909091
0LBfcXnrLErD1afLyzB2xA,75,74.5,0.605,0.72,8,-7.116,0,0.0312,0.00043,0,0.116,0.213,110.034,176907,4,2,2
0LbLWjaweRbO4FDKYlbfNt,71,64,0.451,0.939,5,-2.82,0,0.0512,0.00673,0,0.0774,0.448,93.416,204200,4,1,1
0LbxEN0v7y2i9aQ91sTmUB,0,9,0.307,0.312,4,-8.184,1,0.0304,0.0246,1,0.088,0.172,83.696,343160,4,1,1
0LcJLqbBmaGUft1e9Mm8HV,75,84,0.454,0.788,6,-6.748,1,0.0371,0.574,1,0.0859,0.52,126.15,294720,4,1,1
0LegaEKnTucYuEeaanHub7,35,60.5,0.568,0.943,6,-4.46,0,0.12,0.0246,1,0.139,0.226,132.077,158182,4,2,2
0lHB0Qc4pmD5RkTLlHeESo,71,62,0.828,0.599,11,-1.624,1,0.149,0.381,0,0.0775,0.478,86.533,171692,5,2,1
0lI3rF4hi4op6UxqlLHPzv,53.84210526,64.12982456,0.587789474,0.704578947,4.631578947,-6.086368421,0.578947368,0.105094737,0.112958421,0,0.209715789,0.436368421,130.1816316,204830.5263,3.947368421,2.631578947,1.526315789
0LiaD3zWaTlh1ZUNjKYxAZ,46,39,0.579,0.823,6,-4.838,0,0.0532,0.0357,0,0.0609,0.576,175.183,126241,4,2,2
0LjKl7QoB5xsk3Mk0mYVH1,10,30,0.579,0.879,11,-8.422,0,0.0543,0.0313,0,0.139,0.927,158.478,170227,4,1,1
0lQtBhjEJpoOroQS6fbWMc,63.66666667,60,0.69,0.770333333,2.666666667,-5.497,0.333333333,0.0783,0.190833333,0,0.132,0.657333333,108.6746667,160628,4,1,1
0LWHFUzXPTl9BDdJHDE001,81,67,0.46,0.999,11,-1.307,1,0.325,0.112,0,0.245,0.779,145.911,151415,4,2,1
0LYQgqa2Rp9i8IbZuH2TVG,1,9,0.102,0.0962,2,-15.827,1,0.0498,0.919,1,0.105,0.0356,91.52,603851,4,1,1
0lZoBs4Pzo7R89JM9lxwoT,70,71,0.542,0.793,8,-8.203,1,0.053,0.0423,0,0.0814,0.708,173.931,256520,4,1,1
0lzVrkjlIZJH18hk2Gcjkp,6,45,0.464,0.521,9,-11.417,0,0.0302,0.00197,1,0.129,0.0649,133.07,210000,4,1,1
0m2Wc2gfNUWaAuBK7URPIJ,76,69,0.66,0.733,0,-4.619,1,0.0359,0.248,0,0.17,0.304,119.933,217000,4,3,2
0MHgLfmQdutffmvWe5XBTN,84.5,79,0.6775,0.372,0,-13.0685,1,0.0302,0.584,0,0.08585,0.8755,140.4785,134313,4,1,1
0MlOPi3zIDMVrfA9R04Fe3,62,71,0.675,0.894,2,-2.442,1,0.0355,0.0599,1,0.0484,0.537,100.01,194187,4,1,1
0MNIz36U44uxk0MZeZ2smX,52,44.33333333,0.744,0.68,7,-4.98,1,0.332,0.627,0,0.117,0.801,132.013,181368,4,3,2
0MnomJDrX3FmjLCNuTLfz6,51,48,0.673,0.478,4,-9.4695,0.5,0.0938,0.6885,0,0.1012,0.4895,124.9585,170500,4,1,1
0MoOgz3RtN7TjE7hQPc6P8,56,62.375,0.7085,0.8315,0.5,-3.901,0,0.0529,0.22245,1,0.1885,0.477,106.0555,189511.5,4,3,1.5
0MQjWOlXYUAlvDpF2PaJ8f,60.5,57.16666667,0.633,0.9435,5,-4.945,1,0.046,0.0495,0,0.144,0.7595,133.997,198232.5,4,3,2
0MvSBMGRQJY3mRwIbJsqF1,59,73.33333333,0.139,0.215,7,-15.301,1,0.0352,0.912,1,0.0775,0.075,88.27,402467,4,3,2
0n6sKrG0xKAf8xmdqeNGke,83.66666667,85.32222222,0.837,0.699666667,5.333333333,-4.618333333,0,0.054466667,0.290666667,0,0.172,0.452666667,98.00366667,304880.3333,4,4,1.666666667
0N8h34ryLqYDauibtq7nS6,42,31,0.277,0.0182,2,-29.014,1,0.0347,0.914,1,0.109,0.0645,88.636,34687,3,1,1
0NbfKEOTQCcwd6o7wSDOHI,77,80.5,0.832,0.7165,6.5,-6.091,0.5,0.229,0.09275,0,0.0781,0.536,99.005,220966.5,4,2,1
0nFImDWLQMuYEL1dWcXs1K,66,54,0.426,0.8,11,-6.322,0,0.346,0.0963,1,0.14,0.377,155.976,205923,4,1,1
0NGAZxHanS9e0iNHpR8f2W,38,71,0.778,0.463,11,-7.603,1,0.0389,0.546,1,0.0731,0.496,121.999,194840,4,4,3
0nhDd1RWjZ6SDV1Vg1Ku2Q,57,60,0.639,0.767,6,-4.567,1,0.114,0.0203,0,0.217,0.704,124.828,153293,3,1,1
0NIIxcxNHmOoyBx03SfTCD,73,76,0.742,0.595,9,-7.51,1,0.107,0.15,0,0.111,0.431,101.013,227000,4,2,2
0Njy6yR9LykNKYg9yE23QN,84,83,0.739,0.74,5,-5.86,0,0.333,0.0045,0,0.161,0.488,75.575,279853,4,4,2
0NKDgy9j66h3DLnN8qu1bB,84,72.66666667,0.692,0.711,0,-7.498,0,0.0317,0.225,0,0.12,0.875,125.135,216933,4,3,1
0nKxW51VOD6px2uMM4ehfF,49,52.5,0.675,0.829,1,-5.784,0,0.252,0.145,0,0.118,0.353,91.175,197000,4,4,2
0nmQIMXWTXfhgOBdNzhGOs,77,77,0.58,0.916,3,-4.358,0,0.0387,0.000297,1,0.126,0.683,118.004,305907,4,1,1
0NmtgATbZcejMnRU5ixeSs,61,49.5,0.415,0.563,10,-7.476,1,0.0382,0.0129,0,0.164,0.412,142.469,188941,4,4,3
0noBqdN1IGlVyoYkpd6Vrn,55.5625,62.14322917,0.703375,0.6055625,6,-8.22275,0.4375,0.31783125,0.2010625,0,0.1586875,0.461125,140.7859375,156139.75,4,2.8125,1.875
0NRRrW3u1DBFwu7RQ7GKX2,54,57.75,0.554,0.64,0,-7.587,1,0.187,0.341,0,0.108,0.641,160.009,250533,4,4,3
0nRwbKRsrWuehEbJ8SBb2j,42,39.5,0.846,0.81,8,-5.251,0,0.148,0.16,0,0.16,0.876,100.025,171312,4,2,1
0NWr9rFOUD5cFtprFySf5p,57.55555556,63.25,0.763666667,0.633888889,5.444444444,-7.058333333,0.444444444,0.217233333,0.165164444,0,0.151888889,0.509555556,124.3338889,166229,4,3.222222222,2
0o0rlxlC3ApLWsxFkUjMXc,59,75.5,0.536,0.781,9,-2.513,0,0.173,0.113,0,0.0685,0.841,88.762,230920,4,2,2
0O1cTzccAEKaEFShgzAK9V,75,69.25,0.556,0.64,11,-7.504,1,0.445,0.552,0,0.215,0.703,88.399,118361,5,4,2
0o75YCEpFIA5hy8g4DJCYR,47,63.66666667,0.632,0.755,7,-5.324,1,0.186,0.0531,0,0.33,0.237,131.732,251973,4,3,2
0OdUWJ0sBjDrqHygGUXeCF,75,65,0.319,0.757,0,-6.117,0,0.0432,0.016,0,0.102,0.101,122.465,322173,4,1,1
0oNjHw3OqiWxiBXiRmqamK,48,59.33333333,0.75,0.509,5,-6.482,0,0.247,0.384,0,0.136,0.658,137.943,128696,4,3,2
0OO76E5lRfeyBI3fkA73Dr,83,71,0.608,0.792,9,-5.721,1,0.0355,0.000674,1,0.252,0.611,161.104,144536,4,1,1
0OROVBEZCocg0FcgJpyBse,69,74.5,0.766,0.827,0,-3.332,1,0.0538,0.148,0,0.0518,0.831,91.03,238160,4,2,2
0oSGxfWSnnOXhD2fKuz2Gy,75.6,82.8,0.4944,0.5752,4.2,-9.9768,1,0.043,0.1432142,0,0.2186,0.4842,108.2002,277210.6,4,1.2,1
0oXTS2yHUnuji1R7kc9J9a,75.5,68.75,0.7565,0.804,11,-4.9455,0,0.03555,0.1215,1,0.10175,0.3091,119.972,212358,4,1.5,1
0p4nmQO2msCgU4IF37Wi3j,78.5,81,0.5345,0.859,7,-4.0355,0.5,0.06235,0.004265,1,0.2495,0.8085,159.9865,190226.5,4,1,1
0pCNk4D3E2xtszsm6hMsWr,74,75.22222222,0.565666667,0.722,2,-4.773333333,0.666666667,0.058966667,0.061833333,1,0.132933333,0.642333333,92.00466667,226361,4,1.666666667,1.333333333
0PFtn5NtBbbUNbU9EAmIWF,82,75,0.572,0.6355,7.5,-11.4305,0.5,0.0442,0.132415,1,0.11055,0.77,94.637,265720,4,1,1
0pSx3asj3usz5PRt8COo0E,55.06666667,64.16666667,0.661666667,0.701266667,4.133333333,-6.266666667,0.6,0.130753333,0.163518667,0,0.206826667,0.354806667,125.9306,201171.5333,4,2.533333333,1.2
0PVPI2jOWDJtWpOxrXnT6F,30,66,0.507,0.411,4,-13.303,0,0.033,0.187,1,0.109,0.0709,119.018,149244,4,1,1
0pWwt5vGNzezEhfAcc420Y,76,71,0.579,0.601,8,-10.492,1,0.0322,0.0673,1,0.0778,0.0392,140.019,257147,4,1,1
0q0CTttRdwiuDFmDiN7jAt,48.33333333,59.86111111,0.652333333,0.698833333,8.166666667,-5.5525,0.333333333,0.270666667,0.173333333,0,0.143483333,0.523166667,140.3676667,180946.6667,4.166666667,2.666666667,1.166666667
0qaq7Wbz8frkQzqBCops0p,53,52.33333333,0.691,0.444,0,-8.641,1,0.0441,0.203,1,0.115,0.376,112.053,175614,4,3,3
0Qd65xBSFzdm3zCEu2ThQF,52,57,0.597333333,0.684666667,3.666666667,-7.518,0.333333333,0.056433333,0.344,0,0.1227,0.680333333,115.9943333,229746.6667,4,1,1
0qG2Tf6fJaCuWKGz1IitKa,70,59,0.748,0.305,10,-9.166,0,0.034,0.901,0,0.103,0.263,126.149,264827,4,1,1
0QHgL1lAIqAw0HtD7YldmP,78,88.33333333,0.66075,0.5755,3,-5.69075,0.5,0.16475,0.0412665,0,0.11675,0.3845,124.238,214955,4,2.5,1.25
0QJ3p787u7KD0ZhD5vzrCA,52,53,0.683,0.622,1,-5.895,0,0.175,0.0165,0,0.12,0.328,159.946,183000,4,2,1
0QJIPDAEDILuo8AIq3pMuU,77,72,0.639,0.912,1,-2.621,1,0.0615,0.00107,0,0.097,0.343,143.448,227520,4,1,1
0QPXkHYX4kJ5mOVJS9PzRi,66,52,0,0.0000201,5,-15.776,1,0,0,0,0,0,0,73887,0,3,1
0QqmgpgI0C1DyyDk49vnxY,56.61538462,65.02855478,0.713692308,0.64,4.769230769,-7.736923077,0.538461538,0.101492308,0.259292308,0,0.203161538,0.469769231,111.5349231,191675.3077,4.076923077,3.769230769,1.923076923
0QrUbsrL5imqntAfDl8i7q,57.2,68.35,0.7528,0.7093,6.7,-5.7188,0.6,0.08685,0.11669,0,0.12181,0.59,120.5227,166504.1,4,1.9,1.7
0qs58UjHvEGo2rzfjxinmY,8,32.5,0.685,0.514,6,-7.962,1,0.0971,0.317,0,0.122,0.447,131.111,135479,4,2,2
0qSX3s5pJnAlSsgsCne8Cz,80.25,79.45833333,0.5175,0.537,2.5,-7.614,0.75,0.0554,0.5742,0,0.16425,0.582,109.95925,188248.75,3.75,1.75,1.75
0qT79UgT5tY4yudH9VfsdT,69.75,74,0.38125,0.895,7,-5.09025,0.75,0.108575,0.0035205,0,0.213925,0.5235,164.20925,213919.75,3.75,1,1
0qts5zYDAeK8dBmrdF2Zwq,56,56,0.618,0.693,8,-5.921,1,0.228,0.114,0,0.178,0.607,140.443,132429,4,2,2
0QyJDdX61vOFda8pXrgp0g,23,33,0.754,0.547,1,-10.704,0,0.453,0.275,0,0.527,0.39,113.334,108033,4,1,1
0rasA5Z5h1ITtHelCpfu9R,52,67,0.677,0.431,1,-14.526,0,0.0504,0.569,1,0.111,0.477,128.024,332870,4,1,1
0RENwV6Phsp2y8nnFJ54UC,46.875,57.08333333,0.76075,0.643,5.125,-7.60275,0.75,0.13635,0.1437,0,0.13075,0.2667125,117.904375,166499.125,4,2.375,1.25
0rlgfFw6p42cvkP2L3Dhql,52,36,0.628,0.846,11,-4.665,0,0.21,0.0661,0,0.118,0.419,144.719,236690,4,1,1
0rq5wppHKGTFcdl8da5ODZ,49.16666667,62.11111111,0.717333333,0.656,5,-7.833166667,0.5,0.205583333,0.204133333,0,0.1625,0.529,124.6893333,178800.6667,4,1.833333333,1
0RqtSIYZmd4fiBKVFqyIqD,70.5,71,0.236,0.8645,6,-4.6565,0.5,0.08215,0.02075,1,0.356,0.217,173.995,289600,3.5,1,1
0rRRvEq07vdUc9QgaK46Fl,58.66666667,54,0.637,0.566,1.666666667,-5.445666667,0.333333333,0.061133333,0.342933333,0,0.179,0.267666667,113.0266667,162167.6667,4,1,1
0RSogp4qeGu0ZM71JRTay3,70,65,0.727,0.707,10,-8.001,0,0.121,0.0142,1,0.229,0.666,136.046,176840,4,1,1
0Rt1pqbZ2uBlOEXl0izcxb,58,52.5,0.828,0.741,7,-4.76,0,0.0561,0.11,0,0.0598,0.966,122.938,200976,4,2,2
0ru4hXR4RJY1mikvbQKgWa,82,68,0.823,0.731,3,-4.273,1,0.307,0.422,0,0.306,0.877,90.3,195693,4,1,1
0SD4eZCN4Kr0wQk56hCdh2,79,70,0.431,0.723,8,-5.887,1,0.0568,0.145,0,0.374,0.19,130.141,267360,4,1,1
0SfsnGyD8FpIN4U4WCkBZ5,71,69,0.731,0.904,10,-4.774,0,0.0349,0.00861,1,0.0916,0.328,121.03,130413,4,2,2
0SiA0xtHw1lnSXRf1S7jjw,60,64.66666667,0.422,0.711,2,-4.809,0,0.0385,0.0176,0,0.559,0.321,128.066,244453,4,3,2
0SjnenkLIpqRE9SUzogeOp,46,46.5,0.787,0.486,0,-9.433,0,0.122,0.107,0,0.0518,0.669,123.82,186320,4,2,2
0SquRSkIJbzPqCUxG2EZMi,34,51,0.594,0.237,6,-11.014,0,0.0567,0.875,0,0.125,0.303,121.39,228693,4,1,1
0SSgGgCftrslhyAEDEDdim,89,74,0.824,0.862,2,-3.424,1,0.126,0.0076,1,0.303,0.801,122.98,169153,4,5,2
0Sv8sjzMHBbAWXt4CGB9Us,58.5,54,0.685,0.613,7,-6.4605,1,0.0306,0.03975,0,0.131,0.7385,104.01,206127,4,1,1
0SwO7SWeDHJijQ3XNS7xEE,79.5,79.16666667,0.666,0.6505,3,-7.606,1,0.0395,0.2536,1,0.212,0.4335,106.398,297626.5,4,2,2
0SXgKLNtpIrH29F1vMRWzj,79,66,0.607,0.522,5,-10.028,0,0.0704,0.0553,0,0.0909,0.265,109.961,196364,4,2,2
0TF6B1cp2QZXLE0NjhTMT9,36,38,0.656,0.791,8,-5.864,0,0.0444,0.0674,1,0.079,0.894,140.053,239808,4,1,1
0TKFPt9w0AAEnhB9bd0pLy,52,72.16666667,0.673625,0.858,5.5,-4.914625,0.5,0.1653625,0.0531175,0,0.1453625,0.429875,125.691,159264.125,3.875,3,2.625
0TMvoNR0AIJV138mHY6jdE,36,60.66666667,0.719,0.87,1,-5.826,1,0.246,0.474,0,0.133,0.736,120.119,147000,4,3,1
0tmwSHipWxN12fsoLcFU3B,74,85.5625,0.7645,0.690125,4.5,-4.82775,0.75,0.105725,0.304875,0,0.204325,0.70025,126.448125,201280,4,1.625,1.125
0TnOYISbd1XYRBk9myaseg,79.66666667,83.45833333,0.687666667,0.842666667,6,-4.354833333,0.833333333,0.121566667,0.066766667,0,0.276833333,0.6785,127.6688333,228875.6667,4,2.166666667,2
0Tob4H0FLtEONHU1MjpUEp,66,73.5,0.916,0.804,0,-3.406,1,0.049,0.37,0,0.0812,0.538,120.028,196000,4,2,1
0ToTH88H9XNQ4mad8idtnC,62,49,0.694,0.505,0,-8.085,1,0.0325,0.833,0,0.112,0.415,87.103,129739,4,2,2
0TPlgv7eySSCChc2vKRIml,70,74.5,0.541,0.107,8,-15.727,1,0.0305,0.962,0,0.0937,0.559,137.397,156973,4,2,2
0tRFWXqKBBQcu5oFVOgVzX,77,72.42857143,0.66,0.787,1,-4.592,0,0.032,0.00257,0,0.323,0.199,142.018,217088,4,7,2
0TrrnSs0g46uyEEnvqLv23,54,48,0.602,0.211,0,-9.825,1,0.0556,0.994,1,0.0935,0.878,82.973,159669,3,1,1
0TsTesOYlZmHOLnFPLPKLZ,73,61,0.893,0.823,5,-3.708,0,0.122,0.0714,0,0.0509,0.902,128.009,245467,4,5,1
0tTS475qIqv3KXYZMXjsYy,57.75,54.70833333,0.70125,0.71075,3.75,-5.94275,0.5,0.06405,0.357675,0,0.184175,0.57775,110.71175,192533.75,4,1.75,1
0Tuudqq2NACRXkvTQGazY2,55.5,55,0.4475,0.6955,6.5,-8.3115,1,0.0367,0.24625,1,0.1175,0.611,122.049,269713.5,3.5,1,1
0Ty63ceoRnnJKVEYP0VQpk,68.66666667,75.16666667,0.630333333,0.418333333,6,-9.981666667,0.333333333,0.0301,0.438,1,0.089966667,0.215866667,94.31933333,236447,4,1.333333333,1.333333333
0TzMK687XQf4EwLFYvpDLz,72,58,0.876,0.267,8,-14.94,1,0.352,0.52,0,0.158,0.608,125.041,124390,4,1,1
0u6GtibW46tFX7koQ6uNJZ,80,77.66666667,0.7626,0.6882,8.4,-5.8502,0.2,0.1018,0.1016,0,0.1788,0.6356,124.8116,163417.4,4,2.6,2
0uGApGjjFXKwUOAqYBeX7B,62,65.5,0.837,0.498,1,-9.878,0,0.0486,0.508,1,0.111,0.104,105.001,196199,4,2,2
0uGk2czvcpWQA383Im6ajf,65,71.33333333,0.703,0.868,7,-4.661,0,0.0291,0.15,1,0.104,0.733,121.03,193613,4,3,2
0UhkSvtii0vMC5pgk3FPvo,45,34,0.898,0.632,7,-7.691,0,0.099,0.699,0,0.0913,0.965,97.043,181431,4,2,2
0ukgrNYk51TkMQr0f2Br4Q,76,71,0.881,0.661,11,-7.681,0,0.0343,0.098,1,0.101,0.965,124.023,181306,4,4,2
0uq5PttqEjj3IH1bzwcrXF,83,72,0.768,0.864,11,-6.145,1,0.0324,0.101,0,0.162,0.891,110.008,173027,4,1,1
0uWqSeCUMHjnUwa3Ia3ZcL,54,38,0.741,0.66,1,-8.199,0,0.101,0.478,0,0.154,0.769,130.058,154840,4,3,1
0UyLfzwH9SXflwWW7GDHfa,54,45,0.55,0.692,4,-7.579,1,0.163,0.303,0,0.179,0.571,79.946,146250,4,1,1
0vAALEhfbmllIOX1t7k5KU,50,58,0.79,0.631,1,-8.584,1,0.348,0.00248,0,0.334,0.515,103.055,124660,4,4,2
0VitAFMCI2apQxKzDjg1PU,54.9,62.50869048,0.6259,0.8206,3.6,-4.4745,0.6,0.2393,0.135406,0,0.18682,0.4722,125.8757,186968,3.9,6,2.8
0vQk2DnpCtSLT8QeMbCE6L,49,51,0.585,0.522,5,-4.364,1,0.026,0.259,0,0.281,0.162,112.032,193427,4,1,1
0vR2qb8m9WHeZ5ByCbimq2,75,83,0.715333333,0.777,6,-4.298,0.333333333,0.1682,0.039143333,0,0.338666667,0.573666667,133.287,209189,4,3,2
0VRj0yCOv2FXJNP47XQnx5,68.75,85.64583333,0.771375,0.652625,6,-5.793375,0.625,0.12955,0.21143125,0,0.155625,0.501375,128.291125,200683.875,4,2.625,2
0vRvGUQVUjytro0xpb26bs,73,74,0.741,0.665,2.5,-5.2255,0.5,0.07015,0.1003,0,0.104,0.739,123.0175,189684,4,1,1
0VX4MyYhvKRtU1AZUVGLUZ,22,49,0.494,0.727,2,-4.925,1,0.112,0.0275,0,0.274,0.47,119.138,230053,3,1,1
0vZAzVAFQL1gKLBPfnXMaS,47.75,62.18977273,0.67,0.79475,7.25,-5.07325,0,0.2925,0.221125,0,0.1396,0.4585,104.7805,317298,3.75,5.75,1
0W0oW3iaBwbtcXqdDrfC6F,56.4,62.9,0.7266,0.7482,4.4,-5.4606,0.8,0.227,0.1207,0,0.16428,0.4736,117.538,200451.4,4,4.8,1.6
0w7HLMvZOHatWVbAKee1zF,79,65,0.731,0.804,11,-7.621,0,0.0473,0.172,1,0.0685,0.957,107.383,205933,4,1,1
0W7yEx7tCUH0FGMHB3DUL8,51.81818182,62.14325069,0.692454545,0.673727273,5.909090909,-6.297363636,0.545454545,0.2308,0.057787273,0,0.150718182,0.425818182,135.9672727,185293.4545,3.818181818,3.090909091,1.454545455
0wgLwvDNCHdJ9FblyyD4Dc,71,57,0.617,0.607,1,-7.015,1,0.0231,0.000876,1,0.0918,0.446,102.068,236150,4,1,1
0WIQVM8h8ksEnz5H3O17ki,69,53.5,0.861,0.71,3,-7.301,0,0.234,0.283,0,0.11,0.691,146.887,177333,4,2,1
0wolj0IKnhhYnBFynfNaQn,8,32.5,0.685,0.514,6,-7.962,1,0.0971,0.317,0,0.122,0.447,131.111,135479,4,2,2
0WwSkZ7LtFUFjGjMZBMt6T,72.6,78,0.5758,0.62,4.8,-10.7494,0.6,0.04306,0.3132,1,0.13596,0.6032,124.2832,376751.4,4,1,1
0X2BH1fck6amBIoJhDVmmJ,80.33333333,84.5,0.469333333,0.657,7,-5.969,0.666666667,0.042766667,0.208333333,0,0.124666667,0.452666667,119.9646667,230759,4,1.333333333,1.333333333
0x7qiZJaal6j8qS7yCydFk,79,71.5,0.614,0.937,1,-7.443,1,0.115,0.00161,1,0.103,0.386,84.98,105176,4,2,2
0XeEobZplHxzM9QzFQWLiR,87,77.5,0.39,0.499,7,-7.778,1,0.0381,0.632,1,0.115,0.34,200.156,275194,1,2,1
0XFgyr4jwM0MGeZZW0VzA5,85,73,0.784,0.572,0,-9.853,1,0.0573,0.0748,1,0.139,0.209,96.181,132346,4,1,1
0XFmkmsCbCoR7wlqaZdt64,75,63,0.685,0.911,9,-4.977,1,0.144,0.00552,1,0.285,0.351,128.02,196900,4,2,1
0xgcFVaTrkdF6zEqV33f4E,48.28571429,45.16666667,0.663714286,0.691857143,5.285714286,-6.808142857,0.428571429,0.132242857,0.295157143,0,0.205,0.513757143,135.3378571,174778.2857,4,2.571428571,2.142857143
0xHa28taiElkcQf9o3z76g,64,72,0.917,0.869,1,-3.946,1,0.15,0.071,0,0.0623,0.501,104.95,201143,4,2,1
0XMi14343o5LtUKVdKmMUj,61,63,0.896666667,0.437666667,9,-10.74933333,0.333333333,0.356333333,0.00688,0,0.267666667,0.725666667,120.4,151478,4,2,1.666666667
0XNa1vTidXlvJ2gHSsRi4A,81,69,0.277,0.663,4,-8.821,0,0.0377,0.000409,1,0.136,0.527,104.561,237027,4,1,1
